Date	Time	Temperature
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:43:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	30
28-03-2017	20:44:00	31
28-03-2017	20:44:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	31
28-03-2017	20:45:00	31
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:45:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	29
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	31
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:46:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:47:00	31
28-03-2017	20:47:00	31
28-03-2017	20:47:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	31
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	31
28-03-2017	20:48:00	31
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	31
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	30
28-03-2017	20:48:00	31
28-03-2017	20:48:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	31
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	31
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	31
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:49:00	31
28-03-2017	20:49:00	30
28-03-2017	20:49:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	31
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	31
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:50:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	31
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:51:00	30
28-03-2017	20:52:00	31
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	31
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	29
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:52:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	31
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:53:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	31
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	31
28-03-2017	20:54:00	31
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	31
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	31
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	31
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:54:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	31
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	31
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	29
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:55:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	29
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	31
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:56:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	31
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	31
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:57:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	31
28-03-2017	20:58:00	30
28-03-2017	20:58:00	30
28-03-2017	20:59:00	30
28-03-2017	20:59:00	30
28-03-2017	20:59:00	30
28-03-2017	20:59:00	30
28-03-2017	20:59:00	30
